geographicAreaM49	timePointYears	Value_4103	Value_4101	Value_4102	Value_4105	Value_4104	Value_4106	Value_4107	Value_4100	Value_4160	Value_4162	Value_4168	Value_4108	Value_4109	Value_4110	Value_4150	Value_4155	Value_4157	Value_4154	Value_4156	Value_4158	Value_4164	Value_4176	Value_4174	Value_4182	Value_4452	Value_4185	Value_4187	Value_4188	Value_4190	Value_4192	Value_4509	Value_4193	Value_4194	Value_4196	Value_4195	Value_4253	Value_4251	Value_4252	Value_4250	Value_4254	Value_4255	Value_4256	Value_4257	Value_4263	Value_4264	Value_4265	Value_4451	Value_4271	Value_4260	Value_4273	Value_4275	Value_4300	Value_4303	Value_4304	Value_4305	Value_4311	Value_4308	Value_4309	Value_4310	Value_4313	Value_4312	Value_4316	Value_4317	Value_4314	Value_4315	Value_4319	Value_4323	Value_4320	Value_4324	Value_4321	Value_4325	Value_4322	Value_4327	Value_4326	Value_4328	Value_4318	Value_4330	Value_4307	Value_4331	Value_4445	Value_4400	Value_4446	Value_4448	Value_4450	Value_4455	Value_4454	Value_4457	Value_4458	Value_4112	Value_4459	Value_4462	Value_4379	Value_4461	Value_4463	Value_4464	Value_4466	Value_4465	Value_4467	Value_4468	Value_4470	Value_4471	Value_4197	Value_4514	Value_4513	Value_4531	Value_4532	Value_4538	Value_4449	Value_4550	Value_4549	Value_4551	Value_4552	Value_4553	Value_4554	Value_4548	Value_4555	Value_4546	Value_4547	Value_4556	Value_4557	Imputation
Samoa	2002	44	13	31	137.8	176.6	38.75	62.18	284	0	0	0	20	14	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1631	288000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.49	NA	NA	NA	NA	NA	NA	32.26	62	NA	NA	NA	NA	NA	NA	40300000	NA	78100000	165000000	NA	NA	No
Samoa	2005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.88	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	2007	34.5	10	24.5	144.4	182.2	37.82	64.15	284	0	0	0	19	13	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3131	570000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.15	NA	NA	NA	NA	NA	NA	29.23	65	NA	NA	NA	NA	NA	NA	72000000	NA	183000000	351000000	NA	NA	No
Samoa	2010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.94	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	2012	30	8	22	151.8	188.9	37.09	66.51	284	0	0	0	18	12	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4257	804000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.56	NA	NA	NA	NA	NA	NA	25.71	70	NA	NA	NA	NA	NA	NA	75500000	NA	212000000	517000000	NA	NA	No
Samoa	2014	30	8	22	NA	NA	NA	NA	284	0	0	0	18	12	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.56	NA	NA	NA	NA	NA	NA	24.66	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Samoa	2015	NA	NA	NA	156.3	193.2	36.9	68.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3939	761000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.76	0.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72500000	NA	185000000	504000000	NA	NA	No
Samoa	1962	56	11	45	93.73	115.8	22.07	40.77	284	0	0	0	27	18	9	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	770.1	121000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.72	58.07	0.01	NA	NA	NA	NA	48.21	56	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	Yes
Samoa	1967	61	11	50	107.9	134.2	26.29	47.25	284	0	0	0	27	18	9	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	770.1	121000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.48	58.07	0.01	NA	NA	NA	NA	48.21	56	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	Yes
Samoa	1972	63	13	50	116.7	147.3	30.57	51.87	284	0	0	0	27	18	9	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	770.1	121000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.18	58.07	0.01	NA	NA	NA	NA	48.21	56	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	Yes
Samoa	1977	70	15	55	120.8	153.2	32.35	53.94	284	0	0	0	27	18	9	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	770.1	121000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.65	58.07	0.01	NA	NA	NA	NA	48.21	56	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	Yes
Samoa	1982	76	16	60	124	157.4	33.37	55.42	284	0	0	0	27	18	9	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	770.1	121000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.76	58.07	0.01	NA	NA	NA	NA	48.21	56	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	Yes
Samoa	1987	75.7	17.7	58	126.9	161	34.13	56.69	284	0	0	0	26	18	8	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	693.9	112000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.65	58.07	0.01	NA	NA	NA	NA	44.83	58	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	Yes
Samoa	1992	50	17	33	130.4	165.6	35.2	58.31	284	0	0	0	24	17	7	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	798.9	132000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.61	58.07	0.01	NA	NA	NA	NA	40.68	59	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	Yes
Samoa	1995	49.5	17	32.5	132.6	168.9	36.29	59.47	284	0	0	0	23.5	16.5	7	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1228.45	208500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.43	58.07	0.01	NA	NA	NA	NA	38.595	61	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	Yes
Samoa	1997	49	17	32	134.8	172.2	37.38	60.63	284	0	0	0	23	16	7	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1658	285000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.25	57.35	0.01	NA	NA	NA	NA	36.51	63	NA	NA	NA	NA	NA	NA	57600000	NA	71100000	152000000	NA	NA	Yes
Samoa	2000	46.5	15	31.5	136.3	174.4	38.065	61.405	284	0	0	0	21.5	15	6.5	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1644.5	286500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.37	56.63	0.01	NA	NA	NA	NA	34.385	62.5	NA	NA	NA	NA	NA	NA	48950000	NA	74600000	158500000	NA	NA	Yes
Samoa	2002	44	13	31	137.8	176.6	38.75	62.18	284	0	0	0	20	14	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1631	288000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.49	55.755	0.01	NA	NA	NA	NA	32.26	62	NA	NA	NA	NA	NA	NA	40300000	NA	78100000	165000000	NA	NA	Yes
Samoa	2005	39.25	11.5	27.75	141.1	179.4	38.285	63.165	284	0	0	0	19.5	13.5	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2381	429000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.82	54.88	0.01	NA	NA	NA	NA	30.745	63.5	NA	NA	NA	NA	NA	NA	56150000	NA	130550000	258000000	NA	NA	Yes
Samoa	2007	34.5	10	24.5	144.4	182.2	37.82	64.15	284	0	0	0	19	13	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3131	570000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.15	53.91	0.01	NA	NA	NA	NA	29.23	65	NA	NA	NA	NA	NA	NA	72000000	NA	183000000	351000000	NA	NA	Yes
Samoa	2010	32.25	9	23.25	148.1	185.55	37.455	65.33	284	0	0	0	18.5	12.5	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3694	687000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.355	52.94	0.01	NA	NA	NA	NA	27.47	67.5	NA	NA	NA	NA	NA	NA	73750000	NA	197500000	434000000	NA	NA	Yes
Samoa	2012	30	8	22	151.8	188.9	37.09	66.51	284	0	0	0	18	12	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4257	804000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.56	52.54666667	0.01	NA	NA	NA	NA	25.71	70	NA	NA	NA	NA	NA	NA	75500000	NA	212000000	517000000	NA	NA	Yes
Samoa	2014	30	8	22	154.05	191.05	36.995	67.27	284	0	0	0	18	12	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4098	782500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.56	52.15333333	0.01	NA	NA	NA	NA	24.66	73	NA	NA	NA	NA	NA	NA	74000000	NA	198500000	510500000	NA	NA	Yes
Samoa	2015	30	8	22	156.3	193.2	36.9	68.03	284	0	0	0	18	12	6	8.179	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3939	761000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.56	51.76	0.01	NA	NA	NA	NA	24.66	73	NA	NA	NA	NA	NA	NA	72500000	NA	185000000	504000000	NA	NA	Yes
Sao Tome and Principe	1962	34	1	33	52.85	64.43	11.58	67.11	96	0	0	0	NA	NA	NA	3.072	NA	2.18	NA	NA	33835	0	0	0	0	0	NA	NA	2.18	33835	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1967	35	1	34	51.09	67.87	16.78	70.7	96	0	0	0	NA	NA	NA	3.072	NA	2.18	NA	NA	32120	0	0	0	0	0	NA	NA	2.18	32120	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	274.7	21300000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1972	36	1	35	53.84	77.54	23.7	80.77	96	0	0	0	NA	NA	NA	3.072	NA	2.18	NA	NA	28115	0	0	0	0	0	NA	NA	2.18	28115	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	394.6	34500000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1977	36	1	35	59.15	87.44	28.29	91.08	96	0	0	0	NA	NA	NA	3.072	NA	2.18	NA	NA	24931	0	0	0	0	0	NA	NA	2.18	24931	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	474.2	46800000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	395.2	0.039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	100	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1982	36	1	35	64.28	98.69	34.41	102.8	96	0	0	0	22	13	9	3.072	NA	2.18	NA	NA	22089	0	0	0	0	0	NA	NA	2.18	22089	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.5	NA	NA	NA	NA	NA	NA	70.97	31	NA	0.6584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	484.6	52000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Sao Tome and Principe	1987	37	2	35	63.33	107.3	43.97	111.8	96	0	0	0	23	14	9	3.072	NA	2.18	NA	NA	20317	0	0	0	0	0	NA	NA	2.18	20317	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.54	NA	NA	NA	NA	NA	NA	69.7	33	NA	0.6584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
