"geographicAreaM49","timePointYears","Value_4103","Value_4101","Value_4102","Value_4105","Value_4104","Value_4106","Value_4107","Value_4100","Value_4160","Value_4162","Value_4168","Value_4108","Value_4109","Value_4110","Value_4150","Value_4155","Value_4157","Value_4154","Value_4156","Value_4158","Value_4164","Value_4176","Value_4174","Value_4182","Value_4452","Value_4185","Value_4187","Value_4188","Value_4190","Value_4192","Value_4509","Value_4193","Value_4194","Value_4196","Value_4195","Value_4253","Value_4251","Value_4252","Value_4250","Value_4254","Value_4255","Value_4256","Value_4257","Value_4263","Value_4264","Value_4265","Value_4451","Value_4271","Value_4260","Value_4273","Value_4275","Value_4300","Value_4303","Value_4304","Value_4305","Value_4311","Value_4308","Value_4309","Value_4310","Value_4313","Value_4312","Value_4316","Value_4317","Value_4314","Value_4315","Value_4319","Value_4323","Value_4320","Value_4324","Value_4321","Value_4325","Value_4322","Value_4327","Value_4326","Value_4328","Value_4318","Value_4330","Value_4307","Value_4331","Value_4445","Value_4400","Value_4446","Value_4448","Value_4450","Value_4455","Value_4454","Value_4457","Value_4458","Value_4112","Value_4459","Value_4462","Value_4379","Value_4461","Value_4463","Value_4464","Value_4466","Value_4465","Value_4467","Value_4468","Value_4470","Value_4471","Value_4197","Value_4514","Value_4513","Value_4531","Value_4532","Value_4538","Value_4449","Value_4550","Value_4549","Value_4551","Value_4552","Value_4553","Value_4554","Value_4548","Value_4555","Value_4546","Value_4547","Value_4556","Value_4557","Imputation"
"Afghanistan",1963,7833,7748,85,8793,9685,891,14,65286,10,0,9,2845,1991,854,213,37,47,10,1,4879,19,18,0,18,0,55,10,65,6761,28,NA,NA,NA,NA,NA,10,0,0,25,99,1,0,819,10,NA,NA,NA,NA,NA,39,16,NA,NA,NA,NA,2715,NA,NA,NA,2715,NA,NA,2715,NA,NA,100,15,418,84,2297,NA,NA,NA,NA,NA,2660,NA,NA,34,NA,NA,NA,NA,22,NA,NA,23,92,921333333,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,119,1,NA,NA,0,2280,70,4060,23,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1965,7906,7796,110,9048,10027,978,15,65286,10,0,9,2845,1991,854,213,37,47,10,1,4713,19,18,0,18,0,55,10,65,6531,28,NA,NA,NA,NA,NA,10,0,0,25,99,1,0,819,10,NA,NA,NA,NA,NA,39,16,NA,NA,NA,NA,2715,NA,NA,NA,2715,NA,NA,2715,NA,NA,100,15,418,84,2297,NA,NA,NA,NA,NA,2660,NA,NA,34,NA,NA,NA,NA,22,NA,NA,23,127,1295666666,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,115,1,NA,NA,0,2280,70,4060,23,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1967,7979,7844,135,9303,10369,1066,15,65286,10,0,9,2845,1991,854,213,37,47,10,1,4547,19,18,0,18,0,55,10,65,6301,28,NA,NA,NA,NA,NA,10,0,0,25,99,1,0,819,10,NA,NA,NA,NA,NA,39,16,NA,NA,NA,NA,2715,NA,NA,NA,2715,NA,NA,2715,NA,NA,100,15,418,84,2297,NA,NA,NA,NA,NA,2660,NA,NA,34,NA,NA,NA,NA,22,NA,NA,23,161,1670000000,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,143,1,NA,NA,0,2280,70,4060,23,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1970,8012,7877,135,9793,11043,1250,16,65286,10,0,9,2845,1991,854,213,37,47,10,1,4285,19,18,0,18,0,55,10,65,5938,28,NA,NA,NA,NA,NA,10,0,0,25,99,1,0,819,10,NA,NA,NA,NA,NA,39,16,NA,NA,NA,NA,2755,NA,NA,NA,2755,NA,NA,2755,NA,NA,100,15,427,84,2316,NA,NA,NA,NA,NA,2660,NA,NA,34,NA,NA,NA,NA,22,NA,NA,23,148,1635000000,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,171,2,NA,NA,0,2280,70,4060,23,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1972,8046,7910,136,10283,11717,1434,17,65286,10,0,9,2845,1991,854,213,37,47,10,1,4024,19,18,0,18,0,55,10,65,5576,28,NA,NA,NA,NA,NA,10,0,0,25,99,1,0,819,10,NA,NA,NA,NA,NA,39,16,NA,NA,NA,NA,2795,NA,NA,NA,2795,NA,NA,2795,NA,NA,100,15,436,84,2336,NA,NA,NA,NA,NA,2660,NA,NA,35,NA,NA,NA,NA,22,NA,NA,23,136,1600000000,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,162,2,NA,NA,0,2280,70,4060,23,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1975,8048,7910,138,10725,12386,1661,18,65286,10,0,9,2845,1991,854,213,37,47,10,1,3817,19,18,0,18,0,55,10,65,5290,28,NA,NA,NA,NA,NA,10,0,0,25,99,1,0,819,10,NA,NA,NA,NA,NA,39,16,NA,NA,NA,NA,2836,NA,NA,NA,2836,NA,NA,2836,NA,NA,100,15,446,84,2355,NA,NA,NA,NA,NA,2660,NA,NA,35,NA,NA,NA,NA,22,NA,NA,23,181,NA,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,153,2,NA,NA,0,2280,70,4060,23,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1977,8050,7910,140,11168,13056,1888,20,65286,10,0,9,2845,1991,854,213,37,47,10,1,3611,19,18,0,18,0,55,10,65,5004,28,NA,NA,NA,NA,NA,13,0,0,25,99,1,0,1066,13,NA,NA,NA,NA,NA,39,20,NA,NA,NA,NA,2876,NA,NA,NA,2876,NA,NA,2876,NA,NA,100,16,455,83,2375,NA,NA,NA,NA,NA,2660,NA,NA,36,NA,NA,NA,NA,28,NA,NA,23,226,NA,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,156,2,NA,NA,0,2280,70,4060,28,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1980,8051,7910,141,10986,12926,1940,19,65286,10,0,9,2845,1991,854,213,37,47,10,1,3648,19,18,0,18,0,55,10,65,5055,28,NA,NA,NA,NA,NA,15,0,0,25,99,1,0,1314,15,NA,NA,NA,NA,NA,39,24,NA,NA,NA,NA,2916,NA,NA,NA,2916,NA,NA,2916,NA,NA,100,16,464,83,2395,NA,NA,NA,NA,NA,2660,NA,NA,36,NA,NA,NA,NA,33,NA,NA,23,250,NA,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,158,2,NA,NA,0,2280,70,4060,34,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1981,8052,7910,142,10804,12796,1992,19,65286,10,0,9,2845,1991,854,213,37,47,10,1,3685,19,18,0,18,0,55,10,65,5106,28,NA,NA,NA,NA,NA,18,0,0,25,99,1,0,1561,18,NA,NA,NA,NA,NA,39,28,NA,NA,NA,NA,2957,NA,NA,NA,2957,NA,NA,2957,NA,NA,100,16,474,83,2414,NA,NA,NA,NA,NA,2660,NA,NA,37,NA,NA,NA,NA,39,NA,NA,23,274,NA,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,164,2,NA,NA,0,2280,70,4060,39,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1982,8054,7910,144,10622,12667,2045,19,65286,10,0,9,2845,1991,854,213,37,47,10,1,3722,19,18,0,18,0,55,10,65,5157,28,NA,NA,NA,NA,NA,20,0,0,25,99,1,0,1808,20,NA,NA,NA,NA,NA,39,32,NA,NA,NA,NA,2997,NA,NA,NA,2997,NA,NA,2997,NA,NA,100,16,483,83,2434,NA,NA,NA,NA,NA,2660,NA,NA,38,NA,NA,NA,NA,44,NA,NA,23,267,NA,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,171,2,NA,NA,0,2280,70,4060,45,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1985,8049,7910,139,10012,12002,1990,18,65286,10,0,9,2631,1849,782,213,37,47,10,1,3940,19,18,0,18,0,55,10,65,5459,28,NA,NA,NA,NA,NA,23,0,0,25,99,1,0,2055,23,NA,NA,NA,NA,NA,39,36,NA,NA,NA,NA,3037,NA,NA,NA,3037,NA,NA,3037,NA,NA,100,16,492,83,2454,NA,NA,NA,NA,NA,2660,NA,NA,38,NA,NA,NA,NA,49,NA,NA,23,259,NA,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,177,2,NA,NA,0,2280,69,3788,50,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1987,8045,7910,135,9403,11338,1935,17,65286,10,0,9,2418,1708,710,213,37,47,10,1,4159,19,18,0,18,0,55,10,65,5762,28,NA,NA,NA,NA,NA,26,0,0,25,99,1,0,2303,26,NA,NA,NA,NA,NA,39,39,NA,NA,NA,NA,3078,NA,NA,NA,3078,NA,NA,3078,NA,NA,100,16,502,83,2473,NA,NA,NA,NA,NA,2660,NA,NA,39,NA,NA,NA,NA,55,NA,NA,23,252,NA,NA,NA,NA,2660,NA,NA,NA,NA,100,134,12,161,2,NA,NA,0,2280,68,3516,56,18,NA,0,7,0,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1990,8037,7910,127,10270,12542,2271,19,65286,10,0,9,2656,1880,775,213,37,47,10,1,3794,19,18,0,18,0,55,10,65,5257,28,NA,NA,NA,NA,NA,25,0,0,24,98,0,0,2108,25,NA,NA,NA,NA,NA,38,38,NA,NA,NA,NA,3118,NA,NA,NA,3118,NA,NA,3118,NA,NA,100,16,511,83,2493,NA,NA,NA,NA,NA,2660,NA,NA,39,NA,NA,NA,NA,53,NA,NA,20,244,NA,NA,NA,NA,2660,NA,NA,NA,NA,100,120,12,146,2,NA,NA,0,2111,67,3912,54,18,NA,0,7,1,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1992,8030,7910,120,11138,13746,2608,21,65286,10,0,9,2894,2053,841,213,37,47,10,1,3430,19,18,0,18,0,55,10,65,4753,28,NA,NA,NA,NA,NA,24,0,0,23,98,0,0,1914,24,NA,NA,NA,NA,NA,36,37,NA,NA,NA,NA,3158,NA,NA,NA,3158,NA,NA,3158,NA,NA,100,17,521,82,2513,NA,NA,NA,NA,NA,2585,NA,NA,40,NA,NA,NA,NA,51,NA,NA,18,237,NA,NA,NA,NA,2585,NA,NA,NA,NA,100,105,12,134,2,NA,NA,1,1942,67,4308,52,18,NA,0,7,2,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1993,7950,7835,115,12146,15175,3029,23,65286,10,0,9,3193,2261,931,213,37,47,10,1,3158,19,18,0,18,0,55,10,65,4376,28,NA,NA,NA,NA,NA,23,0,0,22,98,0,0,1720,23,NA,NA,NA,NA,NA,35,36,NA,NA,NA,NA,3199,NA,NA,NA,3199,NA,NA,3199,NA,NA,100,17,530,82,2532,NA,NA,NA,NA,NA,2511,NA,NA,41,NA,NA,NA,NA,50,NA,NA,16,229,NA,NA,NA,NA,2511,NA,NA,NA,NA,100,90,12,123,2,NA,NA,2,1774,66,4814,50,18,NA,0,7,4,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1995,7870,7760,110,13154,16604,3450,25,65286,10,0,9,3492,2470,1021,213,37,47,10,1,2886,19,18,0,18,0,55,10,65,3999,28,NA,NA,NA,NA,NA,22,0,0,21,98,0,0,1526,22,NA,NA,NA,NA,NA,33,34,NA,NA,NA,NA,3200,NA,NA,NA,3200,NA,NA,3200,NA,NA,100,17,539,82,2552,NA,NA,NA,NA,NA,2437,NA,NA,41,NA,NA,NA,NA,48,NA,NA,13,222,NA,NA,NA,NA,2437,NA,NA,NA,NA,100,75,12,111,2,NA,NA,2,1605,65,5321,49,18,NA,0,7,5,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1997,7790,7685,105,14162,18034,3872,27,65286,10,0,9,3791,2679,1112,213,37,47,10,1,2615,19,18,0,18,0,55,10,65,3623,28,NA,NA,NA,NA,NA,21,0,0,20,98,0,0,1332,21,NA,NA,NA,NA,NA,32,33,NA,NA,NA,NA,3202,NA,NA,NA,3202,NA,NA,3202,NA,NA,100,17,549,82,2572,NA,NA,NA,NA,NA,2362,NA,NA,41,NA,NA,NA,NA,46,NA,NA,11,214,NA,NA,NA,NA,2362,NA,NA,NA,NA,100,61,11,105,2,NA,NA,3,1436,65,5828,47,18,NA,0,7,7,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",1998,7777,7682,95,14981,19185,4203,29,65286,10,0,9,3958,2783,1175,213,37,47,10,1,2474,19,18,0,18,0,55,10,65,3428,28,NA,NA,NA,NA,NA,21,0,0,20,98,0,0,1137,21,NA,NA,NA,NA,NA,30,32,NA,NA,NA,NA,3204,NA,NA,NA,3204,NA,NA,3204,NA,NA,100,17,558,82,2591,NA,NA,NA,NA,NA,2288,NA,NA,41,NA,NA,NA,NA,44,NA,NA,9,207,NA,NA,NA,NA,2288,NA,NA,NA,NA,100,46,11,99,2,NA,NA,4,1268,64,6155,45,18,NA,0,7,8,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",2000,7765,7680,85,15801,20336,4534,31,65286,10,0,9,4125,2887,1238,213,37,47,10,1,2334,19,18,0,18,0,55,10,65,3234,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3206,NA,NA,NA,3206,NA,NA,3206,NA,NA,100,17,567,82,2611,NA,NA,NA,NA,NA,2214,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,199,NA,NA,NA,NA,2214,NA,NA,NA,NA,100,31,11,93,2,NA,NA,5,1099,63,6482,43,18,NA,0,7,9,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",2002,7753,7678,75,16621,21487,4866,32,65286,10,0,9,4292,2991,1301,213,37,47,10,1,2194,19,18,0,18,0,55,10,65,3040,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2140,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,192,NA,NA,NA,NA,2140,NA,NA,NA,NA,100,32,11,85,2,NA,NA,5,930,63,6809,43,18,NA,0,11,14,1570000000,NA,966000000,1540000000,NA,2,"Yes"
"Afghanistan",2005,7805,7716,88,17635,22950,5315,35,65286,10,0,9,4548,3146,1402,213,37,47,10,1,2070,19,18,0,18,0,55,10,65,2868,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2195,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,254,NA,NA,NA,NA,2195,NA,NA,NA,NA,100,32,11,77,2,NA,NA,6,930,62,7303,43,18,NA,0,15,19,2023333333,NA,1517333333,NA,NA,2,"Yes"
"Afghanistan",2006,7857,7755,102,18649,24414,5765,37,65286,10,0,9,4805,3302,1503,213,37,47,10,1,1946,19,18,0,18,0,55,10,65,2696,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2251,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,317,NA,NA,NA,NA,2251,NA,NA,NA,NA,100,32,12,74,2,NA,NA,6,930,61,7798,43,18,NA,0,15,19,NA,NA,2068666666,NA,NA,2,"Yes"
"Afghanistan",2007,7910,7794,116,19663,25878,6215,39,65286,10,0,9,5062,3458,1604,213,37,47,10,1,1822,19,18,0,18,0,55,10,65,2525,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2307,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,380,NA,NA,NA,NA,2307,NA,NA,NA,NA,100,32,12,70,2,NA,NA,6,930,61,8293,43,18,NA,0,15,19,NA,NA,NA,NA,NA,2,"Yes"
"Afghanistan",2010,7910,7792,117,20485,27161,6675,41,65286,10,0,9,5269,3561,1708,213,37,47,10,1,1743,19,18,0,18,0,55,10,65,2416,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2219,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,483,NA,NA,NA,NA,2219,NA,NA,NA,NA,100,32,12,67,2,NA,NA,6,930,60,8729,43,18,NA,0,15,19,NA,NA,NA,NA,NA,2,"Yes"
"Afghanistan",2011,7910,7791,118,21308,28444,7135,43,65286,10,0,9,5476,3664,1812,213,37,47,10,1,1664,19,18,0,18,0,55,10,65,2307,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2131,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,587,NA,NA,NA,NA,2131,NA,NA,NA,NA,100,32,12,66,2,NA,NA,6,930,59,9165,43,18,NA,0,15,19,NA,NA,NA,NA,NA,2,"Yes"
"Afghanistan",2012,7910,7790,120,22131,29727,7596,45,65286,10,0,9,5684,3768,1916,213,37,47,10,1,1586,19,18,0,18,0,55,10,65,2198,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2044,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,690,NA,NA,NA,NA,2044,NA,NA,NA,NA,100,32,12,64,2,NA,NA,6,930,59,9602,43,18,NA,0,15,19,NA,NA,NA,NA,NA,2,"Yes"
"Afghanistan",2014,7910,7771,139,23055,31127,8071,47,65286,10,0,9,5931,3896,2035,213,37,47,10,1,1450,19,18,0,18,0,55,10,65,2008,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2084,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,640,NA,NA,NA,NA,2084,NA,NA,NA,NA,100,32,12,63,2,NA,NA,6,930,58,10156,43,18,NA,0,15,19,NA,NA,NA,NA,NA,2,"Yes"
"Afghanistan",2015,7910,7771,139,23980,32527,8547,49,65286,10,0,9,5931,3896,2035,213,37,47,10,1,1450,19,18,0,18,0,55,10,65,2008,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2124,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,590,NA,NA,NA,NA,2124,NA,NA,NA,NA,100,32,12,61,2,NA,NA,6,930,58,10156,43,18,NA,0,15,19,NA,NA,NA,NA,NA,2,"Yes"
"Afghanistan",2016,7910,7771,139,23980,32527,8547,49,65286,10,0,9,5931,3896,2035,213,37,47,10,1,1450,19,18,0,18,0,55,10,65,2008,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2165,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,590,NA,NA,NA,NA,2165,NA,NA,NA,NA,100,32,12,61,2,NA,NA,6,930,58,10156,43,18,NA,0,15,19,NA,NA,NA,NA,NA,2,"Yes"
"Afghanistan",2017,7910,7771,139,23980,32527,8547,49,65286,10,0,9,5931,3896,2035,213,37,47,10,1,1450,19,18,0,18,0,55,10,65,2008,28,NA,NA,NA,NA,NA,20,0,0,20,98,0,0,943,20,NA,NA,NA,NA,NA,30,31,NA,NA,NA,NA,3208,NA,NA,NA,3208,NA,NA,3208,NA,NA,100,17,577,82,2631,NA,NA,NA,NA,NA,2165,NA,NA,41,NA,NA,NA,NA,43,NA,NA,7,590,NA,NA,NA,NA,2165,NA,NA,NA,NA,100,32,12,61,2,NA,NA,6,930,58,10156,43,18,NA,0,15,19,NA,NA,NA,NA,NA,2,"Yes"
"Aland Islands",1962,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Aland Islands",1967,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Aland Islands",1972,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Aland Islands",1977,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Aland Islands",1982,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Aland Islands",1987,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Aland Islands",1992,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Aland Islands",1997,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Aland Islands",2002,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
